股票代码,产品名称
000739,抗肿瘤类制剂
000752,啤酒
000751,锌品
000751,铅
000751,有色金属贸易
000753,汽车销售
000753,自来水生产
000753,污水处理
000753,工程施工
000753,建材产品
000753,房地产开发
000755,高速公路管理与运营
000757,汽车发动机配件
000757,多缸发动机曲轴
000756,解热镇痛类原料药
000756,片剂
000756,针剂
000756,胶囊剂
000756,医药中间体
000758,承包工程
000758,有色金属产品
000758,冶金机械
000759,超市
000759,百货
000759,房地产
000760,柴油发动机及配件
000760,电池级碳酸锂
000761,钢板
000762,铬铁矿
000762,电解铜
000762,碳酸锂精矿
000762,硼矿
000766,复方嗜酸乳杆菌片
000766,风湿祛痛胶囊
000766,消癌平注射液
000766,芩石利咽口服液
000766,骨瓜提取物制剂
000766,小牛血去蛋白提取物制剂
000766,血栓通注射液
000766,清开灵片
000766,小儿热速清颗粒
000766,小金丸
000766,天然麝香小金丸
000766,消咳喘胶囊
000766,九味羌活颗粒
000766,元胡止痛分散片
000766,温胃舒片
000766,蜡样芽孢杆菌活菌片
000766,蜡样芽孢杆菌活菌胶囊
000767,火电电力
000767,风电电力
000767,光伏电力
000767,热力
000767,燃煤
000767,检修服务
000767,节能技术服务
000767,技术研究服务
000767,融资租赁
000776,股权融资
000776,债务融资
000776,财务顾问
000776,零售经纪及财富管理
000776,融资融券
000776,回购交易
000776,融资租赁
000776,权益及衍生品交易
000776,固定收益销售及交易
000776,柜台市场销售及交易
000776,另类投资
000776,投资研究
000776,资产托管
000776,资产管理
000776,公募基金管理
000776,私募基金管理
000768,军用飞机整机系列
000768,民用飞机整机系列
000768,民用飞机及国际航空零部件
000768,飞机零组件业务
000768,铝型材
000768,飞机维修业务
000768,飞机售后服务
000778,新兴铸管
000778,新兴铸造
000778,新兴钢材
000778,新兴钢塑管
000778,新兴格板
000778,新兴特种钢管
000777,闸阀
000777,截止阀
000777,止回阀
000777,球阀
000777,蝶阀
000777,调节阀
000777,隔膜阀
000780,煤炭
000779,前期咨询
000779,规划
000779,勘察设计
000779,技术服务
000779,工程监理
000779,工程施工
000779,精纺呢绒
000782,切片
000782,复丝
000782,弹力丝
000783,证券经纪
000783,期货经纪
000783,证券自营
000783,投资银行
000783,资产管理
000783,资本中介
000786,纸面石膏板
000786,轻钢龙骨
000786,烤漆龙骨
000786,矿棉吸音板
000786,装饰板
000786,岩棉
000786,粒状棉
000786,涂料
000786,砂浆
000786,钢制板式散热器
000786,五金件
000786,金邦板
000786,水泥瓦
000786,型材
000786,门窗
000786,国内外建筑材料
000786,装饰材料贸易
000785,商业
000785,租赁
000788,注射用美罗培南
000788,注射用头孢米诺钠
000788,医疗器械
000789,“万年青”牌系列普通硅酸盐水泥
000789,复合硅酸盐水泥
000789,商品熟料
000789,商品混凝土
000789,新型墙材
000790,中西成药
000790,生物制药
000790,钢结构制作安装
000791,电力产品
000793,信息传播服务业
000793,印刷
000793,商品销售及配送
000793,代理业务
000793,出国留学咨询及相关业务
000793,管道天然气
000793,燃气用具
000793,液化气
000793,燃气管网施工及安装
000793,视频信息服务
000793,销售硬件
000793,软件及提供服务
000793,漫画图书
000793,期刊及周边产品
000793,动漫类服务
000793,房地产销售
000792,氯化钾
000792,盐湖资源综合利用
000792,化工产品
000792,PVC
000792,水泥
000792,百货
000792,碳酸锂
000792,运输
000795,钕铁硼产品
000795,电机系列产品
000795,物流立体库产品
000795,消防模拟训练系统
000795,金刚石制品产品
000796,航空配餐及服务
000796,铁路配餐及服务
000796,旅游服务（公民批发）
000796,旅游服务（公民零售）
000796,旅游服务（企业会奖）
000796,物业租赁
000797,建筑产品
000797,房地产开发产品
000797,商业贸易
000797,劳务
000797,技术服务
000797,物业管理
000797,租赁
000798,金枪鱼
000798,鱿鱼
000798,秋刀鱼
000798,杂鱼
000799,酒鬼系列
000799,湘泉系列
000799,内参系列
000800,整车
000800,备品及其他
000801,数字电视机顶盒
000801,宽带网络系统设备
000801,光传输设备
000801,空管应答机
000801,空管二次雷达
000801,空中防相撞系统
000801,ADS-B监视系统
000801,通航飞行服务站
000801,导航系统
000801,空管信息化系统
000801,航空机载客舱核心系统
000801,军贸产品
000801,军事信息化
000801,智慧城市
000801,信息安全
000806,电气设备
000806,电子元器件
000806,软件开发系统集成
000806,医药生物
000806,科技企业孵化服务
000803,商品房
000803,汽车
000803,物业管理及经营
000803,新能源电气设备
000803,高压电极锅炉供热设备
000803,电力运维
000809,土地一级开发
000809,供水
000809,污水
000809,广告
000809,租赁
000807,氧化铝
000807,铝用炭素
000807,重熔用铝锭
000807,铝圆杆
000807,铝合金
000807,铝板带
000807,铝箔
000811,工业产品
000811,工程施工
000811,租赁
000811,材料销售
000811,水电费
000811,售后服务
000812,烟标
000812,烟用咀棒
000812,丝束
000812,教学
000812,贸易
000812,商品房
000812,物业管理
000810,DVB有线高清双向
000810,互动
000810,4K
000810,智能
000810,OTT，IPTV
000810,IPTV+OTT，互联网OTT
000810,智能互联融合型，数字卫星
000810,数字地面
000810,直播卫星
000810,智能网关
000810,ONU
000810,EPON
000810,GPON
000810,CableModem
000810,WiFi路由
000810,CATV光机
000810,EOC
000810,C-Docsis
000810,宽带Wi-Fi运营管理平台
000810,电商业务导流平台
000810,IP化视频业务运营平台（含运营支撑
000810,媒资管理
000810,智能桌面
000810,统一内容
000810,统一门户
000810,智能广告
000810,OTA升级
000810,智能互动
000810,应用商店
000810,CDN分发
000810,大数据分析等）
000813,药品销售
000816,柴油机
000816,汽油机
000816,农机装备
000816,零配件
000816,煤炭
000816,金属矿产品
000816,软件
000816,项目维护
000815,彩色纸
000815,文化纸
000815,高强瓦楞纸
000815,互联网数据中心（IDC）业务收入
000819,丙烯
000819,聚丙烯
000819,MTBE
000819,液化气
000819,异丁烯
000819,无纺布
000819,邻甲酚
000820,工程总承包
000820,工程咨询设计
000820,设备销售
000821,包装自动化生产线
000821,铸造产品
000821,车用玻璃
000821,自动化生产线
000821,精密件
000821,数码打印控制系统
000821,货物贸易
000823,印制线路板
000823,液晶显示器及触摸屏
000823,超薄及特种覆铜板
000823,超声电子仪器
000823,覆铜板
000823,贸易业务
000822,纯碱
000822,溴素
000822,氯化钙
000822,原盐
000825,不锈钢材
000825,普通钢材
000825,普碳钢坯
000825,风水电气
000825,废次材
000826,污水处理业务
000826,自来水业务
000826,固体废物处理业务
000826,再生资源处理业务
000826,环保设备安装及技术咨询业务
000826,市政施工
000826,环卫服务业务
000826,融资租赁业务
000828,交通运输辅助业
000828,融资租赁业
000828,商业保理业
000829,通信产品销售
000829,彩票设备
000829,通信产品维修
000829,酒类销售
000831,稀土氧化物
000831,试剂
000831,技术服务
000830,聚碳酸酯
000830,己内酰胺
000830,尼龙6
000830,甲酸
000830,多元醇
000830,甲烷氯化物
000830,氯化石蜡
000830,氯化苄
000830,有机硅
000830,尿素
000830,复合肥
000833,白砂糖
000833,赤砂糖
000833,纸浆
000833,书写纸
000833,生活用纸
000833,硫铁矿矿石
000833,硫酸
000833,试剂酸
000833,铁矿粉
000833,磷肥
000835,焦炭及系列产品
000835,游戏产品
000835,动漫产品
000835,动漫衍生品
000835,旅游产品
000836,光通信网络产品
000836,系统集成工程
000838,房地产
000838,环保板块
000837,齿轮磨床
000837,螺纹磨床
000837,外圆磨床（曲轴磨
000837,球面磨
000837,车轴磨）
000837,滚齿机
000837,车齿机
000837,通用数控车床及加工中心
000837,龙门式车铣镗磨复合加工中心
000837,精密高效拉床等高端数控装备
000837,塑料机械（中空机）；数控复杂刀具
000837,高档数控系统
000837,滚动功能部件
000837,汽车零部件
000837,特种齿轮箱
000837,机器人关节减速器
000837,螺杆转子副
000837,精密齿轮
000837,精密仪器仪表
000837,精密铸件
000839,新能源技术产品
000848,杏仁露
000850,纱线系列产品，坯布面料系列产品
000850,色织面料系列产品
000850,功能性产业用布
000851,通信设备产品及制造业务
000851,计算机涉密
000851,系统集成业务及外围设备销售业务
000851,充值业务
000851,兑换业务
000851,支付业务
000851,移动信息
000851,移动传媒
000851,应用分发
000851,移动娱乐
000851,IT销售业务
000858,酒类
000858,塑料制品
000858,印刷
000858,玻瓶
000856,立磨
000856,回转窑
000856,球磨机
000856,篦冷机
000856,堆取料机
000856,移动破碎
000856,移动筛分
000856,固定式破碎机
000856,制砂机
000856,矿山工程
000856,电气盘柜
000856,自动化设备
000856,窑炉砌筑
000856,技改技措
000859,塑料薄膜
000859,工程塑料
000859,新型木塑建材
000860,白酒
000860,猪肉
000860,建筑业
000860,种畜
000860,蔬菜系列
000860,市场管理
000860,房地产
000860,纸业
000860,食品加工
000861,物业出租及管理
000861,房地产
000861,百货业
000861,酒店业
000861,金融版块
000861,文化版块
000862,新能源发电
000862,风机设备
000862,光伏设备
000862,检修
000862,EPC承包
000862,代建服务
000863,文化演艺
000863,房地产销售
000863,房屋租赁
000863,建筑施工
000869,葡萄酒
000869,白兰地
000868,公路客车
000868,旅游客车
000868,团体客车
000868,景观车
000868,公交客车
000868,新能源商用车
000875,火电
000875,风电
000875,光伏
000875,热力
000877,水泥
000877,熟料
000877,混凝土
000876,猪料
000876,禽料
000876,鱼料
000876,种猪
000876,商品猪
000876,种禽
000876,商品禽
000876,禽屠宰
000876,畜屠宰
000876,肉制品深加工
000876,中央厨房
000880,柴油机
000880,发电机组
000880,配件及加工劳务
000880,材料及其他
000881,改性高分子材料
000881,进出口贸易 改性工程塑料
000881,电子加速器及辐照加工
000882,租赁及物业管理
000882,电影放映及卖品
000882,保理服务
000885,道路通行业务
000885,水泥
000885,熟料
000885,基础设施业务
000885,服务区经营及广告业务
000885,其他建筑材料
000883,电力
000883,天然气
000883,煤炭
000883,热力
000886,房地产开发
000886,广告业务
000886,酒店业务
000886,东线高速公路养护
000887,橡胶制品
000887,混炼胶
000887,材料销售
000888,峨眉山风景区
000888,客运索道
000888,宾馆酒店服务
000888,旅行社
000890,金属制品
000890,金融业务
000889,行业短信
000889,电信分成
000889,技术开发服务
000889,维护服务
000889,流量
000889,其他(工程)
000892,电视剧及衍生品
000892,电影及衍生品
000892,艺人经纪
000892,网络游戏
000893,海运服务
000893,谷物
000893,钾肥
000895,高温肉制品
000895,低温肉制品
000895,生鲜品冻品
000897,钢材
000897,矿粉销售
000897,天津体院北住宅项目
000897,滨海国际
000897,境界梅江H5
000897,境界梅江H6
000897,玛歌一期
000897,津汇红树湾A
000897,房屋租赁
000897,物业管理
000899,电力
000898,热轧卷板
000898,中厚板
000898,冷轧板
000898,镀锌板
000898,彩涂板
000898,冷轧硅钢
000898,重轨
000898,型材
000898,无缝钢管
000898,线材
000900,长永
000900,长潭高速公路通行费
000900,潭耒高速公路通行费
000900,溆怀高速公路通行费
000900,大宗商品现货贸易
000901,车联网及工业物联网
000901,航天应用产品
000901,汽车电子
000901,石油仪器设备
000901,电力设备
000903,柴油机
000903,柴油机配件
000903,技术服务
000903,工业级电子
000902,硫酸钾复合肥
000902,尿基复合肥
000902,高塔复合肥
000902,“洋丰正好”作物专用肥
000902,“百倍邦”特种肥料
000902,“水白金”和“简惠”水溶肥
000902,“洋丰硫”生态级肥
000902,“锌磷美”中微量添加复合肥
000902,“机多宝”有机-无机复合肥
000902,“洋丰-康朴”稳定性肥料
000902,“逍道”硝硫基肥
000902,“澳之蓝”水溶肥
000902,海藻肥
000905,码头业务
000905,建材销售
000905,代理相关业务
000905,拖轮助靠业务
000905,运输劳务
000905,贸易业务
000905,理货业务
000905,物流延伸服务
000906,建筑用材
000906,工业用材
000906,炉料
000906,煤炭焦炭
000906,有色金属
000906,化工产品
000906,其他商品
000906,汽车及相关服务
000909,电子信息类
000909,房地产类
000909,商贸类
000908,注射剂
000908,固体制剂
000908,原料药
000910,圣象强化木地板
000910,三层实木地板
000910,多层实木地板
000910,“大亚”中高密度纤维板
000910,刨花板
000911,机制糖
000911,机制纸
000911,运输业
000912,尿素
000912,复合肥
000912,液氨
000912,甲醇
000912,二甲醚
000912,稀硝酸系列
000912,浓硝酸
000912,液体硝酸铵以及四氧化二氮
000915,医药产品
000915,环保设备及工程
000915,电子信息产品
